query信息
托克劳（新）	大洋洲	1	0
斐济	大洋洲	1	0
斐济群岛	大洋洲	1	0
新喀里多尼亚	大洋洲	1	0
新喀里多尼亚（法）	大洋洲	1	0
新西兰	大洋洲	1	2
汤加	大洋洲	1	0
法属波利尼西亚	大洋洲	1	1
澳大利亚	大洋洲	1	9
瑙鲁	大洋洲	1	0
瓦利斯与富图纳（法）	大洋洲	1	0
瓦利斯和富图纳群岛	大洋洲	1	0
瓦努阿图	大洋洲	1	0
皮特凯恩岛（英）	大洋洲	1	0
科科斯群岛	大洋洲	1	0
纽埃(新西兰属)	大洋洲	1	0
纽埃（新）	大洋洲	1	0
美属约翰斯顿	大洋洲	1	0
美属萨摩亚	大洋洲	1	0
萨摩亚	大洋洲	1	0
诺福克岛(澳属)	大洋洲	1	0
马绍尔群岛	大洋洲	1	0
丹麦	欧洲	1	7
丹麦法罗群岛（丹）	欧洲	1	0
乌克兰	欧洲	1	0
俄罗斯	欧洲	1	33
保加利亚	欧洲	1	0
克罗地亚	欧洲	1	2
冰岛	欧洲	1	2
列支敦士登	欧洲	1	0
匈牙利	欧洲	1	12
卢森堡	欧洲	1	0
圣马力诺	欧洲	1	2
塞尔维亚	欧洲	1	0
墨塞哥维那	欧洲	1	0
奥地利	欧洲	1	25
安道尔	欧洲	1	5
希腊	欧洲	1	5
德国	欧洲	1	84
意大利	欧洲	1	154
拉脱维亚	欧洲	1	1
挪威	欧洲	1	5
捷克	欧洲	1	20
摩尔多瓦	欧洲	1	0
摩纳哥	欧洲	1	0
斯洛伐克	欧洲	1	2
斯洛文尼亚	欧洲	1	0
梅约特	欧洲	1	0
梵蒂冈	欧洲	1	4
比利时	欧洲	1	29
法国	欧洲	1	290
法罗群岛	欧洲	1	0
波兰	欧洲	1	2
波斯尼亚	欧洲	1	0
波黑	欧洲	1	0
爱尔兰	欧洲	1	0
爱沙尼亚	欧洲	1	1
瑞典	欧洲	1	3
瑞士	欧洲	1	56
白俄罗斯	欧洲	1	0
直布罗陀	欧洲	1	0
立陶宛	欧洲	1	1
罗马尼亚	欧洲	1	1
芬兰	欧洲	1	4
英国	欧洲	1	24
荷兰	欧洲	1	31
葡萄牙	欧洲	1	14
西班牙	欧洲	1	60
阿尔巴尼亚	欧洲	1	0
马其顿	欧洲	1	0
马耳他	欧洲	1	0
黑山共和国	欧洲	1	0
中非	非洲	1	0
乌干达	非洲	1	0
乍得	非洲	1	0
亚速尔群岛（葡）	非洲	1	0
佛得角	非洲	1	2
冈比亚	非洲	1	0
几内亚	非洲	1	0
几内亚比绍	非洲	1	0
刚果(布)	非洲	1	0
刚果(金)	非洲	1	0
刚果（布）	非洲	1	0
刚果（金）	非洲	1	0
利比亚	非洲	1	0
利比里亚	非洲	1	0
加纳	非洲	1	0
加蓬	非洲	1	0
加那利群岛（西）	非洲	1	0
南非	非洲	1	0
博茨瓦纳	非洲	1	0
卢旺达	非洲	1	0
厄立特里亚	非洲	1	0
吉布提	非洲	1	0
喀麦隆	非洲	1	0
圣多美及普林西比	非洲	1	0
圣多美和普林西比	非洲	1	0
圣赫勒拿（英）	非洲	1	0
坦桑尼亚	非洲	1	0
埃及	非洲	1	1
埃塞俄比亚	非洲	1	0
塞内加尔	非洲	1	0
塞拉利昂	非洲	1	0
塞舌尔	非洲	1	0
多哥	非洲	1	0
安哥拉	非洲	1	0
尼日利亚	非洲	1	0
尼日尔	非洲	1	0
布基纳法索	非洲	1	0
布隆迪	非洲	1	0
摩洛哥	非洲	1	0
斯威士兰	非洲	1	0
毛里塔尼亚	非洲	1	0
毛里求斯	非洲	1	2
津巴布韦	非洲	1	0
留尼旺（法）	非洲	1	0
留尼汪(法属)	非洲	1	0
科摩多	非洲	1	0
科摩罗	非洲	1	0
科特迪瓦	非洲	1	0
突尼斯	非洲	1	0
索马里	非洲	1	0
纳米比亚	非洲	1	0
肯尼亚	非洲	1	0
苏丹	非洲	1	0
莫桑比克	非洲	1	0
莱索托	非洲	1	0
西撒哈拉	非洲	1	0
贝宁	非洲	1	0
赞比亚	非洲	1	0
赤道几内亚	非洲	1	0
阿尔及利亚	非洲	1	0
马德拉群岛（葡）	非洲	1	0
马拉维	非洲	1	0
马达加斯加	非洲	1	0
马里	非洲	1	0
巴罗	不丹	2	0
帕罗	不丹	2	0
廷布	不丹	2	0
普那卡	不丹	2	0
七台河	中国	2	0
万宁	中国	2	0
万州	中国	2	0
万源	中国	2	0
三亚	中国	2	0
三明	中国	2	0
三河	中国	2	0
三门峡	中国	2	0
上海	中国	2	3
上虞	中国	2	0
上饶	中国	2	0
且末	中国	2	0
东兴	中国	2	0
东台	中国	2	0
东方	中国	2	0
东港	中国	2	0
东莞	中国	2	0
东营	中国	2	0
东阳	中国	2	0
个旧	中国	2	0
中卫	中国	2	0
中山	中国	2	0
中沙	中国	2	0
中甸	中国	2	0
丰南	中国	2	0
丰城	中国	2	0
丰宁	中国	2	0
丰镇	中国	2	0
临夏	中国	2	0
临安	中国	2	0
临江	中国	2	0
临汾	中国	2	0
临沂	中国	2	0
临沧	中国	2	0
临河	中国	2	0
临海	中国	2	0
临清	中国	2	0
临湘	中国	2	0
临高	中国	2	0
丹东	中国	2	0
丹江口	中国	2	0
丹阳	中国	2	0
丽水	中国	2	2
丽江	中国	2	0
义乌	中国	2	0
义马	中国	2	0
乌兰察布	中国	2	0
乌兰浩特	中国	2	0
乌拉特中镇	中国	2	0
乌海	中国	2	0
乌苏	中国	2	0
乌鲁木齐	中国	2	0
乐东	中国	2	0
乐山	中国	2	0
乐平	中国	2	0
乐昌	中国	2	0
乐清	中国	2	0
乐陵	中国	2	0
九华山	中国	2	0
九台	中国	2	0
九寨沟	中国	2	0
九江	中国	2	0
乳山	中国	2	0
二连浩特	中国	2	0
云南	中国	2	0
云浮	中国	2	0
五台	中国	2	0
五大连池	中国	2	0
五家渠	中国	2	0
五常	中国	2	1
五指山	中国	2	0
井冈山	中国	2	0
亳州	中国	2	0
什邡	中国	2	0
仁怀	中国	2	0
介休	中国	2	0
从化	中国	2	0
仙桃	中国	2	0
仪征	中国	2	0
任丘	中国	2	0
伊宁	中国	2	0
伊春	中国	2	0
伊犁	中国	2	0
伊犁哈萨克自治州	中国	2	0
余姚	中国	2	0
佛山	中国	2	0
佳木斯	中国	2	0
侯马	中国	2	0
保亭	中国	2	0
保定	中国	2	0
保山	中国	2	0
信宜	中国	2	0
信阳	中国	2	0
偃师	中国	2	0
儋州	中国	2	0
克拉玛依	中国	2	0
兖州	中国	2	0
公主岭	中国	2	0
六安	中国	2	0
六盘水	中国	2	0
兰州	中国	2	0
兰溪	中国	2	0
兴义	中国	2	0
兴化	中国	2	0
兴城	中国	2	0
兴宁	中国	2	0
兴安	中国	2	0
兴平	中国	2	0
兴隆	中国	2	0
冀州	中国	2	0
内江	中国	2	0
内蒙古	中国	2	0
冷水江	中国	2	0
凉山	中国	2	0
凌海	中国	2	0
凌源	中国	2	0
凤凰	中国	2	0
凤城	中国	2	0
凭祥	中国	2	0
凯里	中国	2	0
刚察	中国	2	0
利川	中国	2	0
包头	中国	2	0
化州	中国	2	0
化德	中国	2	0
北京	中国	2	4
北宁	中国	2	0
北安	中国	2	0
北戴河	中国	2	0
北流	中国	2	0
北海	中国	2	0
北票	中国	2	0
十堰	中国	2	0
千岛湖	中国	2	0
华蓥	中国	2	0
华阴	中国	2	0
南京	中国	2	1
南充	中国	2	0
南宁	中国	2	0
南安	中国	2	0
南宫	中国	2	0
南平	中国	2	0
南康	中国	2	0
南戴河	中国	2	0
南昌	中国	2	0
南沙	中国	2	0
南海	中国	2	0
南通	中国	2	0
南阳	中国	2	0
南雄	中国	2	0
博乐	中国	2	0
博尔	中国	2	0
博鳌	中国	2	0
卫辉	中国	2	0
即墨	中国	2	0
原平	中国	2	0
厦门	中国	2	0
双城	中国	2	0
双辽	中国	2	0
双鸭山	中国	2	0
古交	中国	2	0
句容	中国	2	0
台山	中国	2	0
台州	中国	2	0
台湾	中国	2	1
台湾旅游	中国	2	0
合作	中国	2	0
合山	中国	2	0
合肥	中国	2	0
吉安	中国	2	1
吉林	中国	2	0
吉首	中国	2	0
同江	中国	2	0
吐鲁番	中国	2	0
吕梁	中国	2	0
启东	中国	2	0
吴县	中国	2	0
吴川	中国	2	0
吴忠	中国	2	0
吴江	中国	2	0
周口	中国	2	0
周庄	中国	2	0
呼伦贝尔	中国	2	0
呼和浩特	中国	2	0
和田	中国	2	0
和龙	中国	2	0
咸宁	中国	2	0
咸阳	中国	2	0
哈密	中国	2	0
哈尔滨	中国	2	0
唐山	中国	2	0
商丘	中国	2	0
商洛	中国	2	0
喀什	中国	2	0
嘉兴	中国	2	0
嘉善	中国	2	0
嘉峪关	中国	2	0
四会	中国	2	0
四川	中国	2	0
四平	中国	2	0
固原	中国	2	0
图们	中国	2	0
图木舒克	中国	2	0
塔城	中国	2	0
增城	中国	2	0
夏河	中国	2	0
多伦	中国	2	0
大丰	中国	2	0
大兴安岭	中国	2	0
大冶	中国	2	0
大同	中国	2	0
大安	中国	2	1
大庆	中国	2	0
大理	中国	2	0
大石桥	中国	2	0
大足	中国	2	0
大连	中国	2	0
天台	中国	2	0
天柱山	中国	2	0
天水	中国	2	0
天津	中国	2	0
天长	中国	2	0
天门	中国	2	0
太仓	中国	2	0
太原	中国	2	0
奇台	中国	2	0
奉化	中国	2	0
奎屯	中国	2	0
如皋	中国	2	0
姜堰	中国	2	0
威海	中国	2	0
娄底	中国	2	0
婺源	中国	2	0
孝义	中国	2	0
孝感	中国	2	0
孟州	中国	2	0
宁国	中国	2	0
宁夏	中国	2	0
宁安	中国	2	0
宁德	中国	2	0
宁波	中国	2	0
宁海	中国	2	0
安丘	中国	2	0
安吉	中国	2	0
安国	中国	2	0
安宁	中国	2	0
安庆	中国	2	0
安康	中国	2	0
安徽	中国	2	0
安达	中国	2	0
安阳	中国	2	0
安陆	中国	2	0
安顺	中国	2	0
定安	中国	2	0
定州	中国	2	0
定西	中国	2	0
宜兴	中国	2	0
宜城	中国	2	0
宜宾	中国	2	0
宜州	中国	2	0
宜昌	中国	2	0
宜春	中国	2	0
宜都	中国	2	0
宝安	中国	2	0
宝鸡	中国	2	1
宣城	中国	2	0
宣威	中国	2	0
宿州	中国	2	0
宿迁	中国	2	0
密山	中国	2	0
富蕴	中国	2	0
富锦	中国	2	0
富阳	中国	2	0
寿光	中国	2	0
尚志	中国	2	0
屯昌	中国	2	0
屯溪	中国	2	0
山东	中国	2	0
山南	中国	2	0
山西	中国	2	0
岑溪	中国	2	0
岳阳	中国	2	0
峨眉山	中国	2	0
崇州	中国	2	0
崇左	中国	2	0
嵊州	中国	2	0
嵊泗	中国	2	0
巢湖	中国	2	0
巩义	中国	2	0
巴中	中国	2	0
巴彦淖尔	中国	2	0
巴楚	中国	2	0
巴音郭楞蒙古自治州	中国	2	0
常宁	中国	2	0
常州	中国	2	0
常德	中国	2	0
常熟	中国	2	0
平凉	中国	2	0
平度	中国	2	0
平湖	中国	2	0
平遥	中国	2	0
平顶山	中国	2	0
广东	中国	2	0
广元	中国	2	0
广安	中国	2	0
广州	中国	2	2
广水	中国	2	0
广汉	中国	2	0
广西	中国	2	0
庄河	中国	2	0
庆阳	中国	2	0
庐山	中国	2	0
库尔勒	中国	2	0
库车	中国	2	0
应城	中国	2	0
廉江	中国	2	0
廊坊	中国	2	0
延吉	中国	2	0
延安	中国	2	1
延边	中国	2	0
建德	中国	2	0
建瓯	中国	2	0
建阳	中国	2	0
开原	中国	2	0
开封	中国	2	0
开平	中国	2	0
开远	中国	2	0
张家口	中国	2	0
张家港	中国	2	0
张家界	中国	2	0
张掖	中国	2	0
当阳	中国	2	0
彭州	中国	2	0
徐州	中国	2	0
德令哈	中国	2	0
德兴	中国	2	0
德宏	中国	2	0
德州	中国	2	0
德惠	中国	2	0
德清	中国	2	0
德阳	中国	2	0
徽州	中国	2	0
忻州	中国	2	0
怀化	中国	2	0
怒江	中国	2	0
思茅	中国	2	0
恩平	中国	2	0
恩施	中国	2	0
惠州	中国	2	0
慈溪	中国	2	0
成都	中国	2	0
扎兰屯	中国	2	0
扬中	中国	2	0
扬州	中国	2	0
承德	中国	2	0
抚州	中国	2	0
抚顺	中国	2	0
拉萨	中国	2	0
招远	中国	2	0
揭阳	中国	2	0
攀枝花	中国	2	0
敦化	中国	2	0
敦煌	中国	2	0
文山	中国	2	0
文昌	中国	2	0
文登	中国	2	0
新乐	中国	2	0
新乡	中国	2	0
新余	中国	2	0
新密	中国	2	0
新巴尔虎右旗	中国	2	0
新昌	中国	2	0
新民	中国	2	0
新沂	中国	2	0
新泰	中国	2	0
新疆	中国	2	0
新郑	中国	2	0
无锡	中国	2	0
日喀则	中国	2	0
日照	中国	2	0
昆山	中国	2	0
昆明	中国	2	0
昌吉	中国	2	0
昌江	中国	2	0
昌邑	中国	2	0
昌都	中国	2	0
昌黎	中国	2	0
明光	中国	2	0
昭通	中国	2	0
晋中	中国	2	0
晋城	中国	2	0
晋州	中国	2	0
晋江	中国	2	0
普兰店	中国	2	0
普宁	中国	2	0
普洱	中国	2	0
景德镇	中国	2	0
景洪	中国	2	0
曲阜	中国	2	0
曲靖	中国	2	0
曲麻莱	中国	2	0
朔州	中国	2	0
朝阳	中国	2	0
本溪	中国	2	0
来宾	中国	2	0
杭州	中国	2	1
松原	中国	2	0
松滋	中国	2	0
松潘	中国	2	0
林州	中国	2	0
林芝	中国	2	0
林西	中国	2	0
果洛	中国	2	0
枝江	中国	2	0
枣庄	中国	2	0
枣阳	中国	2	0
柳州	中国	2	0
栖霞	中国	2	0
株洲	中国	2	0
根河	中国	2	0
格尔木	中国	2	0
桂平	中国	2	0
桂林	中国	2	0
桐乡	中国	2	0
桐城	中国	2	0
桐庐	中国	2	0
桦甸	中国	2	0
梁平	中国	2	0
梅县	中国	2	0
梅州	中国	2	0
梅河口	中国	2	0
梧州	中国	2	0
楚雄	中国	2	0
榆林	中国	2	0
榆树	中国	2	0
榆次	中国	2	0
樟树	中国	2	0
武义	中国	2	0
武冈	中国	2	0
武夷山	中国	2	0
武威	中国	2	0
武安	中国	2	0
武汉	中国	2	0
武穴	中国	2	0
毕节	中国	2	0
永城	中国	2	0
永安	中国	2	0
永州	中国	2	0
永康	中国	2	0
永济	中国	2	0
汉中	中国	2	0
汉川	中国	2	0
汕头	中国	2	0
汕尾	中国	2	0
汝州	中国	2	0
江山	中国	2	0
江油	中国	2	0
江苏	中国	2	0
江西	中国	2	0
江都	中国	2	0
江门	中国	2	0
江阴	中国	2	0
池州	中国	2	0
汨罗	中国	2	0
汾阳	中国	2	0
沁阳	中国	2	0
沅江	中国	2	0
沈阳	中国	2	0
沙市	中国	2	0
沙河	中国	2	0
沧州	中国	2	0
河北	中国	2	0
河南	中国	2	0
河池	中国	2	0
河津	中国	2	0
河源	中国	2	0
河间	中国	2	0
泉州	中国	2	0
泊头	中国	2	0
泰兴	中国	2	0
泰安	中国	2	0
泰州	中国	2	0
泸州	中国	2	0
洛阳	中国	2	0
津市	中国	2	0
洪江	中国	2	0
洪湖	中国	2	0
洮南	中国	2	0
济南	中国	2	0
济宁	中国	2	0
济源	中国	2	0
浏阳	中国	2	0
浙江	中国	2	0
浦城	中国	2	0
海东	中国	2	0
海伦	中国	2	0
海北	中国	2	0
海南	中国	2	0
海口	中国	2	0
海城	中国	2	0
海宁	中国	2	0
海拉尔	中国	2	0
海林	中国	2	0
海盐	中国	2	0
海西	中国	2	0
海门	中国	2	0
海阳	中国	2	0
涟源	中国	2	0
涿州	中国	2	0
淄博	中国	2	0
淮北	中国	2	0
淮南	中国	2	0
淮安	中国	2	0
淮阴	中国	2	0
深圳	中国	2	1
深州	中国	2	0
清水河	中国	2	0
清河	中国	2	0
清远	中国	2	0
清镇	中国	2	0
温岭	中国	2	0
温州	中国	2	0
渭南	中国	2	0
湖北	中国	2	0
湖南	中国	2	0
湖州	中国	2	0
湘乡	中国	2	0
湘潭	中国	2	0
湘西	中国	2	0
湛江	中国	2	0
溧阳	中国	2	0
滁州	中国	2	0
滕州	中国	2	0
满洲里	中国	2	0
滦平	中国	2	0
滨州	中国	2	0
漠河	中国	2	0
漯河	中国	2	0
漳州	中国	2	0
漳平	中国	2	0
潍坊	中国	2	0
潜江	中国	2	0
潞城	中国	2	0
潞西	中国	2	0
潮州	中国	2	0
澄迈	中国	2	0
澳门	中国	2	0
濮阳	中国	2	0
灯塔	中国	2	0
灵宝	中国	2	0
灵武	中国	2	0
烟台	中国	2	0
焉耆	中国	2	0
焦作	中国	2	0
牙克石	中国	2	0
牡丹江	中国	2	0
玉林	中国	2	0
玉溪	中国	2	0
玉门	中国	2	0
珠海	中国	2	0
珲春	中国	2	0
琼中	中国	2	0
琼海	中国	2	0
瑞丽	中国	2	0
瑞安	中国	2	0
瑞昌	中国	2	0
瑞金	中国	2	0
瓦房店	中国	2	0
甘南	中国	2	0
甘孜	中国	2	0
甘肃	中国	2	0
界首	中国	2	0
登封	中国	2	0
白城	中国	2	0
白山	中国	2	0
白沙	中国	2	0
白银	中国	2	0
百色	中国	2	0
益阳	中国	2	0
盐城	中国	2	0
盖州	中国	2	0
盘锦	中国	2	0
直辖市	中国	2	0
眉山	中国	2	0
石嘴山	中国	2	0
石家庄	中国	2	0
石河子	中国	2	0
石狮	中国	2	0
石首	中国	2	0
磐石	中国	2	0
神农架	中国	2	0
福安	中国	2	0
福州	中国	2	0
福建	中国	2	0
福泉	中国	2	0
福鼎	中国	2	0
禹城	中国	2	0
禹州	中国	2	0
离石	中国	2	0
秦皇岛	中国	2	0
章丘	中国	2	0
简阳	中国	2	0
米泉	中国	2	0
红河	中国	2	0
绍兴	中国	2	0
绥化	中国	2	0
绥芬河	中国	2	0
绵竹	中国	2	0
绵阳	中国	2	0
缙云	中国	2	0
罗定	中国	2	0
老河口	中国	2	0
耒阳	中国	2	0
聊城	中国	2	0
肇东	中国	2	0
肇庆	中国	2	0
肥城	中国	2	0
胶南	中国	2	0
胶州	中国	2	0
自贡	中国	2	0
舒兰	中国	2	0
舞钢	中国	2	0
舟山	中国	2	0
芒市	中国	2	0
芜湖	中国	2	0
苏州	中国	2	0
英德	中国	2	0
茂名	中国	2	0
茫崖	中国	2	0
荆州	中国	2	0
荆门	中国	2	0
荣成	中国	2	0
荥阳	中国	2	0
莆田	中国	2	0
莱州	中国	2	0
莱芜	中国	2	0
莱西	中国	2	0
莱阳	中国	2	0
菏泽	中国	2	0
萍乡	中国	2	0
营口	中国	2	0
葫芦岛	中国	2	0
蓬莱	中国	2	0
蔚县	中国	2	0
藁城	中国	2	0
虎林	中国	2	0
蚌埠	中国	2	0
蛟河	中国	2	0
衡水	中国	2	0
衡阳	中国	2	0
衢州	中国	2	0
襄樊	中国	2	0
西乌珠穆沁旗	中国	2	0
西双版纳	中国	2	0
西宁	中国	2	0
西安	中国	2	1
西昌	中国	2	0
西沙	中国	2	0
西藏	中国	2	0
讷河	中国	2	0
许昌	中国	2	0
诸城	中国	2	0
诸暨	中国	2	0
调兵山	中国	2	0
象山	中国	2	0
贵州	中国	2	0
贵港	中国	2	0
贵溪	中国	2	0
贵阳	中国	2	0
贺州	中国	2	0
资兴	中国	2	0
资阳	中国	2	0
赣州	中国	2	0
赤壁	中国	2	0
赤峰	中国	2	0
赤水	中国	2	0
辉县	中国	2	0
辛集	中国	2	0
辽宁	中国	2	0
辽源	中国	2	0
辽阳	中国	2	0
达县	中国	2	0
达州	中国	2	0
迁安	中国	2	0
运城	中国	2	0
连云港	中国	2	0
连城	中国	2	0
连州	中国	2	0
迪庆	中国	2	0
通什	中国	2	0
通化	中国	2	0
通州	中国	2	0
通辽	中国	2	0
遂宁	中国	2	0
遵义	中国	2	0
遵化	中国	2	0
邓州	中国	2	0
邛崃	中国	2	0
邢台	中国	2	0
那曲	中国	2	0
邯郸	中国	2	0
邳州	中国	2	0
邵武	中国	2	0
邵阳	中国	2	0
邹城	中国	2	0
郑州	中国	2	0
郴州	中国	2	0
都匀	中国	2	0
都江堰	中国	2	0
鄂尔多斯	中国	2	0
鄂州	中国	2	0
鄯善	中国	2	0
酒泉	中国	2	0
醴陵	中国	2	0
重庆	中国	2	0
金华	中国	2	0
金坛	中国	2	0
金昌	中国	2	0
钟祥	中国	2	0
钦州	中国	2	0
铁力	中国	2	0
铁岭	中国	2	0
铜仁	中国	2	0
铜川	中国	2	0
铜陵	中国	2	0
银川	中国	2	0
锡林浩特	中国	2	0
锡林郭勒	中国	2	0
锦州	中国	2	0
镇江	中国	2	0
长乐	中国	2	0
长春	中国	2	0
长沙	中国	2	0
长治	中国	2	0
长海	中国	2	0
长葛	中国	2	0
阆中	中国	2	0
阜康	中国	2	0
阜新	中国	2	0
阜阳	中国	2	0
防城港	中国	2	0
阳春	中国	2	0
阳朔	中国	2	0
阳江	中国	2	0
阳泉	中国	2	0
阿克苏	中国	2	0
阿勒泰	中国	2	0
阿合奇	中国	2	0
阿图什	中国	2	0
阿坝	中国	2	0
阿城	中国	2	0
阿尔山	中国	2	0
阿拉善	中国	2	0
阿拉善右	中国	2	0
阿拉善盟	中国	2	0
阿拉尔	中国	2	0
阿里	中国	2	0
陆丰	中国	2	0
陇南	中国	2	0
陕西	中国	2	0
陵水	中国	2	0
随州	中国	2	0
雁荡山	中国	2	0
雅安	中国	2	0
集宁	中国	2	0
集安	中国	2	0
雷州	中国	2	0
霍州	中国	2	0
霍林郭勒	中国	2	0
霸州	中国	2	0
青岛	中国	2	1
青州	中国	2	0
青海	中国	2	0
青铜峡	中国	2	0
靖江	中国	2	0
鞍山	中国	2	0
韩城	中国	2	0
韶关	中国	2	0
韶山	中国	2	0
项城	中国	2	0
顺德	中国	2	0
额尔古纳	中国	2	0
香格里拉	中国	2	0
香港	中国	2	1
马鞍山	中国	2	0
驻马店	中国	2	0
高安	中国	2	0
高密	中国	2	0
高州	中国	2	0
高平	中国	2	0
高碑店	中国	2	0
高要	中国	2	0
高邮	中国	2	0
鸡西	中国	2	0
鹤壁	中国	2	0
鹤山	中国	2	0
鹤岗	中国	2	0
鹰潭	中国	2	0
鹿泉	中国	2	0
麻城	中国	2	0
黄冈	中国	2	0
黄南	中国	2	0
黄山	中国	2	0
黄岩	中国	2	0
黄石	中国	2	0
黄骅	中国	2	0
黄龙	中国	2	0
黎平	中国	2	0
黑河	中国	2	0
黑龙江	中国	2	0
黔东南	中国	2	0
黔南	中国	2	0
黔西南	中国	2	0
齐齐哈尔	中国	2	0
龙井	中国	2	0
龙口	中国	2	0
龙岩	中国	2	0
龙泉	中国	2	0
龙海	中国	2	0
龙游	中国	2	0
博佐姆	中非	2	0
博桑戈阿	中非	2	0
博森贝莫	中非	2	0
巴坦加弗	中非	2	0
巴库马	中非	2	0
比劳	中非	2	0
班加索	中非	2	0
班吉	中非	2	0
班巴里	中非	2	0
贝贝拉蒂	中非	2	0
卡鲁普	丹麦	2	0
哥本哈根	丹麦	2	7
埃斯堡	丹麦	2	0
埃斯比约	丹麦	2	0
奥尔堡	丹麦	2	0
奥尔胡斯	丹麦	2	0
比伦	丹麦	2	0
比隆	丹麦	2	0
波荷木岛	丹麦	2	0
西兰岛	丹麦	2	0
克里沃罗格	乌克兰	2	0
利沃夫	乌克兰	2	0
哈尔科夫	乌克兰	2	0
基辅	乌克兰	2	0
敖德萨	乌克兰	2	0
柏迪安斯克	乌克兰	2	0
波尔塔瓦	乌克兰	2	0
第聂伯罗彼得罗夫斯克	乌克兰	2	0
赫尔松	乌克兰	2	0
顿涅茨克	乌克兰	2	0
